id,salary
127077,52321.205393598415
127078,34943.18393930379
127079,39011.26670689853
127080,18784.428360577294
127081,42604.03646905122
127088,40589.804728091294
127089,26600.57324261028
127091,31145.689588781865
127107,107071.89829714573
127109,26198.70527712576
127111,55195.04804784953
127119,24803.260647214738
127121,21856.216756675043
127123,67837.6737294239
127128,39154.95081926655
127130,17320.19707417593
127133,43370.80796548129
127140,22913.386742387524
127143,79207.5840222621
127144,29318.83279723545
127145,21974.780738119494
127146,19509.386495009923
127147,20914.993256476828
127152,38553.986813905445
127154,27062.509959321196
127156,24360.79939173249
127161,48300.94819488748
127163,19998.50880057374
127172,41611.462109795124
127175,23368.56672355185
127178,58546.09332364384
127180,24551.21664871578
127183,29575.042691338112
127186,18434.089555586193
127187,25914.309116986267
127190,27630.078477966483
127193,21871.415473858215
127201,17772.413364252272
127203,30308.444687827418
127219,21386.189694993507
127221,40058.34762839839
127222,37183.02932412441
127227,33784.88253421409
127229,31806.405218055763
127236,51640.908496144635
127241,24469.438122848358
127243,22376.59524838619
127244,33789.83824126877
127252,21016.902442893967
127253,29755.878357846887
127255,81211.65273918866
127256,44360.96988279806
127261,15384.637686001975
127273,110731.09888970069
127279,52423.02954933081
127282,26267.916502986067
127283,79652.08082211736
127287,16166.52910718717
127288,21026.701956338078
127292,29794.423764286
127298,22844.464810964302
127303,20750.441620999663
127308,25827.068993987974
127311,26505.24950740714
127312,18495.22597270264
127313,51795.28122843492
127321,84261.79333423654
127324,20288.500759155642
127327,29048.111364039567
127330,34935.2561418483
127332,23914.409653032457
127333,48532.32431556411
127338,39889.18180277182
127344,22958.37340127989
127346,22640.059341380846
127349,25622.199961289647
127350,43742.63461886151
127359,41322.759034407616
127382,42765.93135606551
127383,26840.266000397092
127384,15951.599910381723
127389,19501.598392756874
127391,48491.17175979774
127398,21046.99070780666
127403,29020.248948679404
127404,36700.918032380665
127407,75986.25591662637
127410,64080.2941017028
127411,32580.123393576032
127413,36074.21098369903
127415,30170.52109840558
127419,135247.0622436669
127420,31249.528250836658
127421,17500.013073326467
127428,29347.321228279485
127434,41247.6766191333
127435,39448.347561223505
127436,47101.64106758853
127450,31500.423602594987
127452,33685.898140297315
127453,38146.68183147203
127459,21186.358522477036
127460,85834.91983488918
127461,16881.64079293414
127464,23156.705272996718
127473,21628.741185129686
127474,17821.46482674881
127475,37539.31421947359
127478,37405.520553791255
127479,21191.718771803815
127480,19057.84336832926
127484,18655.491515911584
127486,29059.626576246956
127494,30284.83590360245
127495,40957.99355454822
127497,31369.11371051836
127502,42578.77971247707
127509,23491.960231428107
127515,19267.594543751744
127516,53388.630149125514
127527,33871.96065609163
127530,26126.506046898325
127533,34128.974337508684
127534,25286.755468035255
127539,24571.625593001016
127541,15154.80399292062
127543,27092.50857901088
127544,21983.568871520103
127548,34551.057574345774
127550,50758.81402539316
127551,20195.97562510739
127557,22516.691566927882
127559,54428.73823151704
127561,44221.729607100446
127563,46363.4201869536
127566,53133.82502755939
127567,23290.593754712558
127570,21098.5579288957
127575,30928.762587346635
127576,39536.12560035031
127586,51578.12632053401
127589,47425.194063040806
127591,14791.428674690678
127592,51352.436766362196
127595,92859.28648977258
127596,26611.132639517167
127604,43527.84982689289
127607,30042.428438026975
127612,23634.21161191695
127616,103480.20319710337
127618,58704.383002192495
127624,30247.020440977838
127627,31289.36742618548
127629,16357.106023045335
127637,22956.89106719041
127638,28183.33526224024
127639,18296.01710307174
127645,30146.512410742398
127647,23206.003109258374
127654,53241.572997136565
127655,28110.291151225585
127656,41207.14288464212
127658,36825.68108415693
127659,27871.163159256615
127663,24937.60759560668
127665,31253.291970278242
127670,53257.31760998222
127672,29421.48349955894
127673,20470.615645355072
127677,54054.925489169
127680,36479.53636710715
127681,64651.62881263083
127684,73470.40091720852
127689,17476.5188441001
127690,22190.783703304274
127693,25842.851977486
127694,31458.57157703258
127697,30571.767301997723
127698,44418.87923090272
127701,20795.31054228086
127702,23184.379665231303
127704,27499.091603932753
127705,14305.085667257295
127706,71983.39934589835
127711,27726.23675955407
127712,24996.274955897705
127722,29642.230064089446
127725,52275.084427563444
127726,36136.242796305814
127730,44373.087532882186
127734,16863.731450970197
127735,27839.25961126676
127739,19323.757665326862
127741,35961.971697731824
127745,28893.25861418459
127749,70431.49184156538
127750,43875.48564662777
127754,36813.76761476323
127760,62163.981806446296
127772,49640.39568778077
127773,98532.85075697204
127774,50228.93446716298
127777,29325.12672956739
127778,32833.23099066046
127781,73967.66530427375
127785,20432.137931650726
127786,18403.644143244004
127788,19248.73199501115
127789,106992.00950001694
127794,19901.870284543304
127798,47293.44967228409
127800,51035.05471046848
127801,23498.920393387918
127802,29821.153797723528
127807,17433.326911877077
127812,28423.73076329636
127813,35798.20521642227
127814,29408.551940713303
127818,43176.410922871015
127824,18938.106790426278
127829,25075.50449814999
127842,19449.488250484268
127843,29377.3404882555
127846,27593.375971365484
127849,42742.636075258255
127854,74216.67468452932
127856,30241.313040713932
127859,60276.591364356806
127862,17915.16096087332
127864,48989.54771733123
127869,16628.073830764726
127874,33681.45710187509
127886,15702.810678524109
127889,71782.98675359075
127890,23186.67173844621
127891,45558.006673256685
127893,20792.498515717423
127898,24221.418989019385
127900,26365.079545760196
127903,42644.778186544296
127905,24407.513222205704
127906,52214.08343750798
127910,50358.44880044599
127912,44932.262519177966
127914,46733.83103954946
127916,28567.349606523854
127917,29172.186567544755
127918,13333.600628426815
127919,27202.910277580948
127923,79012.10968609242
127924,56578.67661460332
127928,34396.54530972907
127933,39219.29326472487
127936,40705.6701754565
127937,50436.22298235317
127939,47961.72709672424
127940,127931.73304974585
127945,36313.878328051316
127947,22849.820129106596
127951,31820.557138672644
127954,30705.38991623472
127955,29353.4753890787
127959,26758.747124951344
127961,26238.134843942702
127964,24109.17484108038
127965,34257.57688843574
127966,46293.46232613784
127968,37257.37986251971
127983,46623.730592342996
127991,46189.803189155195
127993,22999.4589214913
127995,20533.756480296623
127996,52371.92794834435
127998,29781.597117352587
128002,42087.30336418405
128008,28145.81903108172
128012,26642.048187087992
128015,23557.587061753733
128024,19292.366249643233
128025,41480.34834155129
128026,19440.63982402026
128035,38630.68996327053
128036,34051.534784066906
128037,89817.36567290679
128057,19486.43360497707
128060,18155.513579691775
128067,23085.676313700784
128071,28758.294477008225
128074,42877.148561401445
128076,20627.357187364443
128082,39306.15216324263
128085,42475.34196217592
128087,31825.579082874567
128093,31692.32581315449
128096,41509.87818106228
128099,31035.881623720976
128101,21600.456448801946
128102,68905.35026697864
128103,65014.818538555926
128106,40601.51238064109
128108,28571.929942322266
128109,17184.826857103173
128110,20834.532240168926
128111,24330.780274863057
128113,20621.353022872354
128114,48116.53982547429
128117,59483.22818480921
128120,31223.43764103876
128123,58928.96945732664
128129,20679.53637413151
128133,44448.026666210615
128134,25893.09200611322
128135,29552.108083158637
128137,51966.73330709916
128139,31168.66846188217
128141,66257.27654402156
128142,22866.44667411423
128143,17339.52173898038
128147,61126.81869253582
128156,20957.708288782516
128157,23539.34585147109
128162,17300.160888482773
128166,36767.27754732129
128170,24512.018630677605
128174,16671.504628903625
128176,30958.476827266622
128179,21348.98763115893
128186,41191.58407482683
128187,31657.131480291264
128196,30617.396725254992
128198,99230.14291366556
128200,35188.61775338835
128201,22813.244274703564
128203,16541.153962419194
128204,16173.786884133262
128208,24241.0017399375
128209,16180.67012514369
128210,36581.65803469297
128213,25856.144716580595
128215,32979.08542947123
128220,30012.100379090632
128224,36276.979173746906
128229,34914.59339317563
128230,28206.94555646403
128233,31189.502945106895
128242,59446.65132058754
128247,35094.29045085565
128250,26988.854952889913
128252,32084.861386560286
128263,27766.23336736266
128267,15432.13575519718
128269,34476.200455873855
128276,14284.529612025963
128277,61517.525610406046
128281,21957.666853488456
128284,25911.57606832197
128285,28652.83618110737
128286,27195.7177108472
128289,37120.80358376898
128291,26235.442931935817
128293,35422.97590342861
128294,28393.639439967774
128297,27184.963159663803
128300,28770.31578403538
128308,71044.89083995382
128310,18668.408136834798
128315,31669.22502627387
128317,23179.529909132
128318,27911.138472184095
128323,48701.30194198847
128324,25363.653520072134
128326,36185.43002915928
128327,46884.95872721261
128333,104103.62891946698
128336,51444.66574828258
128340,17005.511178827473
128342,55558.938961268024
128346,35438.635482796446
128351,14600.528925473769
128358,39199.67391764828
128361,38832.90149320572
128362,58173.57076151771
128368,47125.38032955618
128378,21199.884862410167
128382,26414.427979791806
128383,68911.95064307211
128388,24423.131877512693
128392,29975.965612821117
128393,47639.748429370295
128394,35240.862859909714
128399,30233.165350696734
128400,25640.212780364403
128401,34220.89199194557
128411,36489.2557983122
128417,32485.959572921885
128420,32386.1574429919
128421,25046.2001549553
128423,17430.008742459962
128425,56860.785243779384
128427,27785.850192607733
128428,23370.701717513322
128432,27618.630894500264
128434,19492.009198131338
128436,35154.059796182715
128437,82481.921536567
128438,14499.39174510365
128444,58543.205654025725
128448,27965.72368038099
128454,33255.12341124955
128457,79045.00923804019
128461,30526.95387735846
128462,35515.00674290629
128465,16876.59895217258
128468,23249.3955620907
128473,23099.978457640518
128477,20566.0669744134
128478,27064.874730268115
128479,39920.50785414371
128487,25751.587482530256
128489,30876.901575577038
128490,30657.601350763445
128492,32838.14662442807
128499,43022.08845255658
128502,35189.44508628923
128504,25490.520207164318
128510,46288.791258994315
128517,26915.189161071983
128521,24863.74399067068
128522,40238.816115284695
128525,17747.075973433726
128528,20667.722848337486
128532,21543.97515680051
128534,24996.351901378395
128537,41404.37285410149
128539,25660.618525550373
128542,28717.347757163356
128543,49594.57219280934
128546,29416.710635259176
128547,25705.64528516514
128548,46297.43994009902
128551,30340.074285641775
128559,53559.45405679649
128561,39436.10189353573
128562,45068.055371721515
128563,39808.59345353214
128569,34862.65906397883
128570,18681.08351150072
128571,19150.992190000885
128586,28135.508508410017
128587,57472.79039344139
128590,23384.841599869305
128591,22032.29360660071
128593,57960.588756628786
128594,25338.826620057327
128604,27408.874610846047
128607,14536.307089143891
128610,23326.995137084647
128613,41364.83677953866
128620,15493.41983283444
128624,16267.654585647413
128626,20356.601783607235
128629,34622.33055289203
128635,36093.741753699316
128639,38236.35113320074
128642,53527.01360437236
128648,46916.415118881734
128654,42039.383398776765
128656,26937.202441690035
128659,17077.27438856016
128662,27691.23996140142
128663,21660.945021948188
128665,16443.646335083387
128667,33814.349072933925
128668,23588.892153847955
128669,83947.97112736416
128676,32090.9635922788
128685,17772.78689940554
128691,27049.69925146772
128693,38973.313863259704
128694,38355.10058716744
128696,72359.04249315981
128697,26737.052709762946
128698,33921.53803355493
128700,42739.662283279285
128701,56762.20865425147
128702,33440.637115839825
128705,53151.53946109394
128712,32632.93555577246
128713,29330.393806251013
128719,50063.25510007068
128722,22330.68648519786
128724,23296.056921505486
128726,54713.40736087715
128729,40129.776984077944
128730,40320.57112019207
128731,26759.2290562418
128735,68484.6946809052
128737,38585.69110185258
128746,95325.82526892042
128749,23131.205420881062
128751,20305.045029418696
128752,22825.78785074422
128758,23228.33885797498
128759,53961.91961414147
128761,18293.55350712898
128763,23275.80650010529
128766,23036.486986503704
128770,69466.72311304937
128777,34183.17898631183
128780,20277.647646073812
128781,20507.792205112277
128790,51787.82271963403
128794,93388.27345136873
128796,27902.67395405131
128799,20215.956952687648
128800,25500.016331283434
128805,33470.282803451395
128813,21418.708640204015
128814,31484.280041179172
128815,37146.21168818096
128816,39948.33768022336
128817,23370.574310459888
128820,23002.402370451946
128821,24629.250465929294
128822,31456.63262216365
128829,48102.30216189612
128832,21240.751957776745
128833,98477.35972151229
128839,23767.894191141342
128842,25544.419851027003
128846,20930.610859723667
128849,22065.36009149193
128852,20520.03868511242
128853,36255.057810828315
128854,74445.52164776972
128855,24996.274008009404
128857,34725.056876570474
128858,32277.260362357527
128866,29800.93705523513
128875,17725.874261846053
128880,30175.14423318365
128882,28410.891324012366
128883,17203.82087839292
128886,18468.752233022475
128887,78416.22399220365
128892,30656.80695564303
128893,29728.22607484044
128895,53064.859277508665
128897,23640.746961923494
128898,27531.83586724116
128900,15677.171550011384
128902,37098.90563260202
128904,32937.018010586886
128916,23136.570048932877
128921,25544.01745735985
128927,49207.06595280624
128928,56240.91744967853
128929,21534.750425978058
128936,33969.38397432804
128937,36398.59713891812
128942,72635.6177640325
128947,24893.65900016505
128948,24324.34594033864
128950,28900.071770569757
128952,21766.556624800505
128955,47961.41763294261
128956,20202.590389554258
128960,47692.52772456496
128962,99036.27688160664
128967,25313.62074036602
128972,30778.4798664083
128979,32897.06804208548
128982,21787.736266992335
128983,51774.3753095564
128984,24318.59466830179
128986,46882.60291907923
128987,24353.667808795428
128988,70045.91673799534
128990,22265.854941259357
128997,35366.78231959221
128998,21323.648509095954
128999,13899.038499798477
129001,24584.59458906323
129002,25174.033238502077
129004,48801.61951799897
129009,38884.84544843426
129012,25167.618775917446
129013,30726.814040974103
129015,23961.152451386286
129018,19873.697123922175
129023,22944.05757293129
129027,42164.432166668135
129029,37120.96664849478
129030,50141.64742419204
129032,33097.41487892659
129034,26988.832393444383
129036,20617.389008491264
129041,45317.865026764586
129042,30170.025613841623
129049,25902.087986888728
129051,26202.143108427397
129058,21545.22944524519
129061,36900.95751460918
129062,34639.274144267154
129063,52769.74454623527
129064,13948.693172345425
129066,57455.911061819774
129068,24633.37269760724
129072,32227.646374122996
129073,65866.59602275031
129075,23001.85426665564
129077,29518.197558789198
129081,21992.187705247416
129083,41003.59547619269
129088,52704.346683168624
129092,32069.21469600589
129093,21521.53045606923
129094,34442.45373491264
129096,52588.68094017175
129098,33257.88523524261
129105,16924.30081467845
129106,29477.97895276188
129107,19510.33946750568
129118,35721.94971883456
129119,26037.604763871645
129122,34297.278554830766
129123,17939.77421559181
129125,45969.50319173704
129131,23741.621821644512
129134,42302.04819812496
129142,37461.376771713665
129150,25094.5380157718
129159,75055.35163620525
129160,27613.151826255467
129164,31642.85073533902
129165,23176.733524938467
129166,40554.105830781264
129168,40491.017831667
129170,37969.93829290882
129171,32027.15784239323
129177,75150.03076913708
129178,70928.15496057237
129180,21301.039067608137
129181,32789.61254016487
129184,58622.26605828147
129186,31298.44851427018
129187,125215.11924543125
129194,26424.619843730285
129200,94828.50516216943
129202,29134.406590201157
129203,34330.13283187468
129206,26592.939199445635
129208,35156.37100981085
129209,43619.90849450966
129214,34086.08635126721
129218,24577.00793599734
129221,30733.588758066286
129224,41118.20501986113
129225,47907.52855915338
129234,36539.01811242782
129239,39970.47583593782
129241,20837.221993823492
129243,20309.543788440737
129248,72520.63510584194
129250,132500.64692204812
129258,64217.104258860614
129261,22480.141433691315
129263,37653.92047108934
129264,19955.38308321078
129265,38575.976868343445
129271,34943.15767969356
129273,64392.32793106459
129275,39876.64615884747
129276,19441.58021548669
129277,19305.911007025734
129283,22785.16985253369
129286,42881.565830365216
129292,25631.724470402587
129293,15897.356492654268
129296,22401.057486205304
129298,34899.77764145563
129299,20122.079499154373
129301,27054.720274793315
129305,26782.647068549795
129308,31631.44344626341
129317,20446.09442175087
129318,46555.866623674476
129319,29819.98079566672
129320,25489.45033588871
129322,16423.797080446075
129324,51099.45620415769
129329,34270.83471426486
129331,52717.90914049717
129332,41665.640574833196
129338,17548.367428696394
129339,74658.73498289558
129340,43397.8731043165
129346,28438.326205917943
129349,15790.636682542767
129355,47684.01039626521
129359,42646.50769992395
129365,25829.6757181236
129369,42754.72714505147
129375,16788.709389807344
129377,48339.332665791706
129379,22129.174250081018
129385,28526.221938452858
129395,17049.98872436904
129406,31509.65766473198
129409,92306.65997780443
129412,25182.251269439257
129413,38808.82133318978
129422,46878.64599877015
129424,24875.648542612413
129427,32915.405612150644
129433,49352.654120038365
129435,18666.30640151785
129439,31106.15244874751
129440,35961.51761377017
129442,51757.72402904632
129444,30994.53006820511
129446,38512.85824261654
129454,32777.19424353754
129455,56228.628517850986
129460,23848.192947298514
129469,21786.811785717422
129476,96522.66506237492
129480,40865.78734736965
129481,27175.41403445835
129483,31303.047392418255
129489,27786.15720850373
129492,20947.199759807285
129493,41074.51566083595
129496,24067.982629910228
129497,42987.01760770524
129500,25086.796451007085
129503,25426.816690015366
129506,23529.11776746614
129509,20551.699249959234
129511,80465.34022145398
129514,28773.703247540907
129521,23359.04889819047
129536,38689.36079870969
129540,41723.12709961495
129548,21086.31906658323
129551,30907.247066089018
129555,20909.20119343995
129557,35422.840078379915
129565,35159.36622084536
129570,34305.7614483881
129573,19847.994638802636
129575,13100.638799590874
129578,41720.61640030681
129582,26513.64200094899
129583,68008.65182016985
129584,21516.081326235035
129586,28027.719927515718
129588,23453.8028321189
129589,31978.71436981583
129592,25060.491968310245
129594,36570.47294485021
129595,49294.56598506108
129596,42330.7336138885
129598,28553.371034479824
129600,26855.150601529414
129601,110816.87733723783
129605,15852.432694467712
129608,20837.838447640563
129614,18187.47844632269
129616,59716.41739985255
129619,40787.67616722596
129621,37507.36414040654
129626,24180.972802338118
129629,37323.68835556192
129633,38760.14662101044
129638,20203.27298997879
129639,29293.69811104633
129641,34858.5942658742
129642,22354.708576054923
129643,38877.48928785735
129644,53368.71101397126
129646,35379.10894398372
129652,18394.942096927087
129655,51620.138683465106
129661,29833.94111802207
129666,59755.56987597679
129667,33935.469346213315
129669,22332.742844966797
129671,25342.386972428954
129673,24252.56078645386
129675,38179.14046026135
129678,39001.8267800284
129681,49690.58317007331
129684,21067.211623210842
129689,36667.27095195435
129693,28280.904304845495
129708,31045.175514189887
129709,65077.623656881566
129718,36107.4112356422
129720,22642.90243420426
129721,75471.0813225882
129722,64040.28221133044
129723,24480.9675440971
129724,54507.088460399245
129727,22155.09735486275
129733,18040.069255801962
129736,27957.471593040606
129738,20363.39642083863
129748,45390.16894648299
129750,25065.362145549338
129752,66612.85319422693
129754,94239.79687871135
129759,27900.067675270002
129761,40060.87284122368
129767,35816.90223616611
129771,32234.03699439432
129772,23948.924023210573
129775,15488.10154442768
129776,58069.64529701134
129777,66058.76199362575
129781,24248.869006181718
129783,24033.784218142704
129784,24935.256632503595
129790,32123.19913121617
129791,26492.63157810201
129796,35772.77666607092
129803,29926.414587261166
129809,22335.96277238026
129810,41936.14204051075
129820,80282.5180562303
129821,52407.8221642734
129825,21440.44836973603
129827,38253.35551452173
129830,34567.2618727555
129831,31044.436486076083
129838,30998.62477455385
129839,19304.765012490578
129844,33684.95552360907
129853,33486.6953009612
129854,21356.870946908777
129859,66828.75298917093
129860,25003.20693301046
129864,20955.349905689138
129868,20080.730403498615
129869,42126.832895524836
129873,25863.428509569505
129875,24252.546164038813
129876,17049.53044350953
129877,65358.4690807462
129878,36667.85052543379
129880,31142.764871544136
129882,30885.078115780434
129884,44418.720387265246
129886,35666.260556260575
129891,44797.567851247026
129893,32032.93190067693
129896,65983.02903804675
129900,40439.80970344275
129901,31662.28903355075
129902,18541.175445090055
129910,16435.538736043767
129924,28247.75161385364
129927,38520.17434316529
129933,13820.484943236283
129937,19069.71485635336
129938,45839.08608845629
129950,25358.803810644953
129952,58245.91714442114
129953,51728.64337494068
129954,18412.28997210804
129964,56269.006072374774
129971,39038.65495260628
129977,25275.246915024913
129978,18158.87382447507
129979,42094.96851469174
129982,29238.357829681685
129987,15204.092743335075
129988,61166.27284783203
129991,28712.15221397511
130001,57577.96917833015
130009,23793.428860813277
130018,123085.5785345877
130021,25442.86820091016
130026,31748.586068347005
130027,17022.95099310713
130033,35670.96473936519
130042,22765.474654424586
130050,43123.68365819854
130055,22072.14559062213
130059,40428.693733634114
130063,26157.885621533092
130073,20026.65721583789
130076,51598.107755216464
130079,37796.50978002737
130080,27590.708680453292
130082,26873.862853528983
130083,39481.97978826048
130084,27452.496819288826
130087,40424.857954491745
130095,34559.5501153551
130096,28258.456891956426
130100,49793.88395350655
130110,114012.64338602178
130111,31092.102544656973
130116,35881.404047405966
130118,87381.43366847184
130122,16955.17425050162
130127,33561.393030703104
130132,24463.92642143432
130133,62255.19101296853
130137,71499.07422009883
130142,22366.470627307805
130147,52580.43362498985
130150,30098.978032248884
130151,29828.292285452328
130153,31167.122211419482
130155,23553.306689730096
130156,14914.164754237117
130157,26875.689080384167
130158,33740.602399469964
130162,17254.541013486058
130168,34279.47207282528
130175,30083.336985780403
130178,33755.5834503528
130185,47705.44099910782
130186,17036.013099479667
130190,62591.03804875588
130199,104929.18103266631
130200,42424.3487119795
130202,52504.563048345095
130206,63426.90229259699
130207,22947.27855635016
130214,33113.25755966098
130217,32014.37198436371
130227,26657.441425250006
130238,31156.996937216925
130240,31613.55469547868
130242,72028.0717265394
130252,47041.01649739506
130254,26016.968803062195
130256,27873.15350674669
130259,117902.28191025865
130261,39916.92046459646
130267,25013.68999323304
130269,29627.107135291164
130277,15948.643105145913
130279,17632.251458569066
130285,22002.15896710282
130286,22539.068760014103
130287,22802.284069483798
130296,16946.505076366528
130298,53075.30151843293
130300,66973.6481224128
130304,29067.260215217808
130307,27836.493776453084
130310,25556.686547930938
130313,27530.23504399605
130314,38115.20684820296
130315,41478.4529660029
130316,105882.74620552866
130318,17796.99284032016
130324,39908.76825099351
130326,38277.50964598583
130327,25285.789725454466
130332,65307.24426833494
130333,16664.06264381924
130336,20353.844114971205
130337,89423.72879831781
130338,60667.063634290935
130339,26528.945865972964
130344,52100.38437559669
130350,21775.046472561677
130354,26677.81935908554
130370,60350.34998172429
130375,20745.104354719326
130376,22841.90156297147
130379,50672.672226940995
130385,36854.25777314614
130391,19506.79497000242
130399,17863.054577808387
130402,30665.575625796977
130405,28273.970433243725
130408,17561.234177575534
130409,25086.837988053696
130410,22306.13243667961
130417,29200.61736977103
130419,13475.025760116547
130433,23869.505486423077
130438,37140.74088644954
130440,40093.570799496265
130442,21971.297538769555
130444,24777.168951001073
130449,20585.496276916718
130451,20325.17813549342
130453,19947.553981293328
130456,59756.47150355052
130458,30855.059035753817
130462,55051.452759546846
130465,41360.614409964655
130468,79652.26512899442
130469,34571.452708394485
130472,17496.183563597726
130475,33067.47715120504
130479,45287.073083204225
130482,37201.23952081771
130483,56243.656607970304
130485,24865.09968316789
130486,35868.87773199804
130488,26361.021098751953
130489,26143.131770773594
130495,26162.25323388565
130501,33356.82514961286
130505,21320.254265846394
130506,29576.043792585464
130507,21915.87483155673
130516,21192.663509960123
130517,85032.36711848891
130525,28011.488658566024
130529,24256.446030762774
130532,26713.594867850385
130533,18529.000093466475
130537,22651.16888531721
130540,34134.054991685
130550,44913.95992811532
130552,30119.29520821072
130554,28429.4592816971
130561,30832.2575004288
130574,16695.95873319554
130578,28764.407198675744
130584,24840.161848751588
130586,72665.10911024132
130606,28686.67655008387
130608,32304.983208753874
130611,22347.5479815555
130618,25620.25169386051
130619,33100.330778844596
130624,40417.69418811638
130625,25073.857376606793
130627,24215.099248285118
130628,25203.899043889614
130630,33111.40255593433
130632,29685.432355303303
130634,60671.50390046308
130636,80535.3195911537
130642,40566.56334678859
130645,31962.60039898562
130649,39870.91644688544
130652,96617.97565029048
130653,29369.599773123384
130655,41601.356496613895
130669,93629.99920867593
130679,20601.16398504901
130680,31376.840104780644
130681,28292.48865752033
130683,24858.813636620143
130684,53350.54967755228
130687,22295.155946122468
130689,35542.83873379055
130690,49985.36936695893
130692,48088.88668163729
130693,21260.54524529547
130701,37920.41068886886
130711,23571.289216189256
130712,57004.77376990153
130716,29912.2529531647
130717,82141.69944052398
130720,34180.1893224289
130723,23474.42638979292
130730,35318.14999891395
130732,38767.73610551563
130734,25718.19788187251
130735,47022.82503635299
130740,21121.397691967948
130741,45545.2476951228
130746,40510.94636337896
130749,30106.66721386554
130759,39887.05969598441
130761,23694.371969156386
130770,35790.1757611753
130772,28210.119545959435
130777,43224.91680950711
130793,26700.39660312806
130795,30356.268675574203
130796,63332.63334600671
130803,27525.93043292805
130804,67748.6782837343
130806,37176.36637692753
130810,28526.175809540735
130811,43283.095604329676
130812,78365.17443472444
130815,57586.40640215318
130818,29278.366629364387
130819,46696.49288614689
130823,35107.67467670403
130824,64182.65734720566
130830,49064.38660477294
130831,19255.540380996048
130837,21766.732251237954
130840,22738.49565729327
130844,52173.99904832423
130846,23443.11375568922
130847,38064.61623307849
130848,22794.211715457142
130849,26804.268361429407
130851,32824.00566482393
130852,24548.831417158683
130853,63774.54333985878
130854,24554.39209811038
130855,21929.53135561843
130857,31265.499667757198
130858,36226.17933062967
130859,21780.441403715562
130871,20530.80894041369
130880,48308.43808468398
130883,32854.23984327872
130884,80310.49139116224
130891,30001.862039302134
130894,76171.99718891998
130897,58597.21471231833
130901,23815.361547849992
130907,47003.489821142866
130908,57358.274904857055
130910,15351.84243933417
130912,25017.596824522192
130915,19777.680802858125
130917,100287.34812096758
130918,24048.66529776917
130919,16864.2784544717
130926,29076.771620618634
130927,27598.01501730837
130929,37558.33006682172
130938,26647.644840647878
130941,47611.5299302801
130945,18823.52337265582
130946,75571.22279419485
130948,23207.469179214728
130950,24719.771505377896
130952,45740.0245034633
130953,49492.021051610835
130955,34969.10902453255
130957,25483.42787427076
130960,83710.01600478006
130965,42967.30896542207
130968,52032.84443550294
130975,43363.580031866884
130976,41803.89354442929
130977,20093.168297432727
130983,38126.54280847082
130987,21805.538290207136
130991,35392.138427652106
130993,27309.928044909728
130995,20515.495355278792
130997,18229.66333756782
130998,23749.082413230295
131005,28883.123894946966
131006,26308.287219098595
131009,52646.472216438444
131014,33170.43067243939
131018,90696.82113446823
131019,67801.69719447613
131030,25249.233306578346
131031,29774.0816903402
131033,78372.60481488024
131035,47996.645669202844
131042,37563.127896286685
131043,16258.88211656973
131044,21534.714967496613
131048,33947.66344070572
131052,38037.560987731056
131055,30229.36244640408
131056,23924.128553041122
131071,40461.08237114247
131072,49394.20912078246
131080,40944.48920285909
131084,52547.003250090536
131088,66927.24452056803
131090,22753.45683837386
131094,64694.529756858305
131095,23961.00012664985
131096,62998.89235906539
131099,21052.222729541485
131110,27329.045024465693
131116,35726.169713525276
131121,36208.289112087914
131122,41963.99277114855
131130,24029.76144919403
131133,31554.899465851468
131136,33635.23161179431
131143,36239.14707159959
131144,35940.43242176818
131145,34342.74480356209
131146,12740.23284520713
131147,23443.836994699483
131150,29316.21581589347
131153,47550.946323105294
131155,29389.943602795713
131159,27492.288852016918
131160,28098.89597104131
131161,14738.231729578838
131164,29675.911319913354
131169,16148.905457157774
131171,34548.313586747674
131173,28146.60680329103
131174,19550.429427240997
131178,35907.08982192109
131182,56217.568431475825
131189,35952.93336138257
131199,27352.631678996164
131200,29072.876233332954
131201,28101.30954646704
131204,21650.838434082427
131207,40973.54703313903
131214,27437.516331031515
131218,58207.99864452018
131223,17103.333769315537
131226,26362.87976013947
131230,30936.370527027648
131245,22832.312705224424
131247,36906.28193311555
131248,34761.0330231118
131251,72407.89386379748
131255,46187.3655715645
131259,27231.284019898387
131260,27044.284509799407
131262,41826.347985906075
131267,22814.001416268726
131281,28482.335643312992
131283,21343.112408870325
131297,24607.57172428623
131298,27289.664525944154
131312,41317.700287786305
131322,19220.730425957066
131323,27148.018200343857
131325,28686.564124607983
131328,73830.11304765641
131330,42470.48370184917
131331,16763.09596171944
131332,24170.52433476605
131334,32086.38579507338
131339,28780.24497464999
131340,29114.053035400182
131343,24951.922249170137
131344,29436.956101945027
131347,38221.252795647866
131348,31973.683830535214
131352,83472.12435171707
131358,27335.232779876053
131360,19230.733089927548
131362,49240.01818115289
131365,28849.301882347612
131367,73029.63945948388
131368,32100.317634457144
131369,34008.2473907795
131377,60982.67649093829
131386,30451.67800536983
131388,18812.31455647612
131390,17214.11125786778
131393,45361.029485819476
131397,31191.961914237214
131398,35473.53232543547
131399,55263.64158823519
131400,49702.4459104632
131408,14543.597316461623
131409,45106.31235987969
131422,22110.178920076658
131426,35905.32960289801
131427,25280.96779604297
131432,121074.38092209333
131442,17665.260661609893
131443,16011.707040668398
131446,71432.82594223524
131456,24152.928953415503
